0,1,2
"<p><em>On 9/11, the world stopped.</em></p><p><em>On 9/12, their stories moved us all.</em></p><p>Broadway's&nbsp;<em>COME FROM AWAY</em>&nbsp;is a Best Musical winner all across North America!</p><p>This&nbsp;<em>New York Times</em>&nbsp;Critics' Pick takes you into the heart of the remarkable true story of 7,000 stranded passengers and the small town in Newfoundland that welcomed them. Cultures clashed and nerves ran high, but uneasiness turned into trust, music soared into the night, and gratitude grew into enduring friendships.</p><p>Don't miss this breathtaking new musical written by Tony® nominees&nbsp;Irene Sankoff and David Hein, and helmed by Tony-winning Best Director,&nbsp;Christopher Ashley. <em>Newsweek </em>cheers, ""It takes you to a place you never want to leave!""</p>","{theater,music}",{}
"<p>Nate Jackson has exploded as one of the fastest-growing comedians through his viral content and remarkable engagement on TikTok, where he has amassed over 3 million followers and more than 500 million views globally. Jackson is a comedian, actor, writer, and digital creator who sells out comedy clubs and theatres across America.</p><p>Nate most recently booked a role in the upcoming feature <em>Good Fortune</em> directed by Aziz Ansari and was recurring on the hit NBC series <em>Young Rock</em>. Nate has appeared on <em>Spirited</em> (Apple), <em>Curb Your Enthusiasm</em> (HBO) <em>Nick Cannon Presents Wild'N Out</em> (MTV), <em>All Def Comedy</em> (HBO), Kevin Hart's <em>Hart of the City</em> (Comedy Central), <em>Off The Chain</em> (Bounce TV), <em>Comic View</em> (BET), and Laff Mobb's <em>Laff Tracks</em> (TruTV). In 2023 Nate was a part of the Just For Laughs Comedy Festival shooting <em>The Surrounded</em> show for Meta. In 2019 Nate was named to the Time Out LA Top 10 Comedians to Watch List. In 2018 Nate recorded a set for Kevin Hart's <em>LOL Live in Montreal</em> at the Just For Laughs Comedy Festival.</p>",{comedy},{}
<p>w/ CROP</p><p><em>INDOOR SHOW</em></p><p>All ages</p><p>Doors 7:00 PM</p><p><br></p><p><br></p>,{music},{}
"<p>Featuring <a href=""https://finearts.uky.edu/music/choralvocal-ensembles#menschorus"" rel=""noopener noreferrer"" target=""_blank"">Men's Chorus</a> and <a href=""https://finearts.uky.edu/music/choralvocal-ensembles#acoustikats"" rel=""noopener noreferrer"" target=""_blank"">acoUstiKats</a> with area high school boys choirs.</p>",{music},{}
"<p><strong>Elvie Shane</strong> is an American country music singer from Caneyville, KY. He released his debut single, ""My Boy"" in 2020, which became a Platinum certified number-one hit. Since then he's successfully launched two albums, <em>Backslider</em> and <em>Country Roads</em>. He's performed across the nation and the heart of Europe – laying the groundwork for a new chapter. Recently, he's received a nomination for Best New Country Artist at the 2023 iHeartRadio Music Awards.</p><p>The Damascus Acoustic Stories Tour features musical influences from hip-hop to funk to country, with some Southern rock thrown in for good measure.</p><p>Elvie Shane's influences range from Dwight Yoakam and Steve Earle to classic rock, Gospel, R&amp;B, and hip hop.</p><p><strong>Preston James</strong> performs country music, mixed with a bit of blues, a slice of outlaw and peppered with some classic rock. James draws much of his inspiration from musical heroes of the past – Merle Haggard, Waylon Jennings, Patsy Cline and Stevie Ray Vaughn as well as living legends Vince Gill, George Strait and newer artists Chris Stapleton, Sturgill Simpson and Brothers Osborne. ""I love the story telling of country, the soul of the blues and the passion of rock.""</p><p>All ages | Ticket purchase is required for all attendees. 18 and under must be accompanied by an adult. All parties must present ID.</p><p>General Admission | Standing Only</p><p>No refunds</p>",{music},{}
<p>Support TBA</p><p><em>INDOOR SHOW</em></p><p>All ages</p><p>Doors | 7:00 PM</p>,{music},{}
<p>w/ Sorry Atari &amp; Joe Clark</p><p>Indoor show</p><p>All ages</p><p>Doors 7:00 PM | Show 8:00 PM</p>,{music},{}
"<p><span style=""color: rgb(5, 5, 5);"">Live music with Branded Blue @ Twisted Cork!</span></p>",{music},{}
<p>Support TBA</p><p><em>INDOOR SHOW</em></p><p>All ages</p><p>Doors 7:00 PM</p>,{music},{}
"<p>Outside The Spotlight, in conjunction with 2nd Story and WRFL 88.1 FM Lexington, features another fearless improvisational performance. NYC composer and saxophonist Michael Foster is joined by his chimaeric ensemble The Ghost which ""focuses on unpacking and celebrating the free jazz tradition from a queer perspective.""&nbsp;&nbsp;OTS #225 // Friday April 26 // doors open 6:30pm, show starts 7pm&nbsp;admission = FREE, suggested donation $5-$10, all ages welcome</p><p><br></p><p><u>About</u></p><p><br></p><p>Michael Foster is a saxophonist and multi-instrumentalist working in the fields of free improvisation, noise, free jazz, graphic &amp; video notation, performance art, and other forms of&nbsp;<em>weird</em>&nbsp;music.</p><p>Foster utilizes extensive instrumental preparations, augmenting his saxophone with amplification, objects, balloons, drum heads, vibrators, tapes, and samples as a method of subverting and queering the instrument’s history and traditional roles.</p><p><br></p><p>​In addition to his work as a performer he is also active as a curator throughout New York City, co-founding ""Queer Trash,"" a curatorial collective focusing on providing visibility to LGBTQIA+ performers engaged in experimental performance practices. In 2018, ""Queer Trash"" was the Suzanne Fiol Curatorial Fellow for Issue Project Room, producing a year's worth of performances that ranged from harsh noise to fashion.</p><p>His current ensembles include duos with cellist Leila Bordreuil, percussionist Ben Bennett, poet/vocalist Lydia Lunch, Richard Kamerman (as The New York Review of Cocksucking), Ted Byrnes, Dane Rousay, The Ghost (with Zach Rowden &amp; Derek Baron), Barker Trio (with Tim Dahl, &amp; Andrew Barker), While We Still Have Bodies (with Sean Ali, Ben Gerstein, &amp; Flin van Hemmen), Weasel Walter Large Ensemble, and many others. In addition to these longstanding projects he often collaborates with Sarah Hennies, Marina Rosenfeld, Weasel Walter, Han Bennink, Joe McPhee, William Parker, Luke Stewart, Brandon Lopez, Dave Rempis, Katherine Young, Michael Zerang, James Ilgenfritz, Pascal Niggenkemper, Mette Rasmussen, and many others.&nbsp;</p><p>Selected notable venues he's performed at include, MoMA PS1 (NYC), Bowling Green State University New Music Festival (Ohio), The Stone (NYC), Issue Project Room (NYC), Roulette (NYC), BimHuis (NL), Jazzfestival Groningen (NL), Fabrica Braço de Prata (PT), Death By Audio (NYC), Studio Loos (NL), Betalevel (Los Angeles), Webster Hall (NYC), XI20 (LT), Jazzclub Erfurt (DE), and many more. </p>",{music},{}
<p>w/ Cam Clark</p><p>Indoor show</p><p>All ages</p><p>Doors 7:00 PM | Show 8:00 PM</p>,{music},{}
"<p>After spending years honing their craft in separate bluegrass groups, guitarist <strong>Arthur Hancock</strong> (The Wooks) and <strong>Chris Shouse</strong> (The 23 String Band) joined forces in 2020 to form the dynamic duo <strong>Hancock &amp; Shouse</strong>. In the years since the group rebranded itself as Wolfpen Branch before making the decision to return to its roots as a two-piece in the spring of 2023.</p><p>Performing at gatherings like Laurel Cove Music Festival, ROMP Fest and other Kentucky mainstays in addition to frequent collaborations with up-and-coming artist Cole Chaney along the way, the group has built a reputation as some of the Bluegrass State's most prolific pickers and energetic live shows.</p><p>Their influential nature also extends far outside their home state with Hancock serving as a member of the International Bluegrass Music Association (IBMA) Foundation Board and helping to establish the JD Crowe Banjo Scholarship in 2022. Hancock &amp; Shouse has also long been musical ambassadors for Can'd Aid, a Colorado based nonprofit that has donated over 3,000 instruments to classrooms nationwide since 2013.</p><p>As a result, Hancock &amp; Shouse have long been trailblazers both on and off the stage and show no signs of slowing down.</p>",{music},{}
"<p><span style=""color: rgb(5, 5, 5);"">Live music with Carly &amp; Charlie @ Twisted Cork!</span></p>",{music},{}
<p>w/ HARBOUR &amp; Windser</p><p><em>OUTDOOR SHOW</em></p><p>All ages</p><p>Doors 6:30 PM</p>,{music},{}
"<p><span style=""color: rgb(29, 29, 29);"">Live jazz on the second Thursday of every month. This month: the University of Kentucky Jazz Faculty Sextet, featuring Miles Osland on saxophone, Brad Kerns on trombone, Raleigh Dailey on piano, Ross Whitaker on guitar, Eli Uttal-Veroff on bass, and Paul Deatherage on drums. Sponsored by&nbsp;</span><a href=""https://www.jazzbooks.com/"" rel=""noopener noreferrer"" target=""_blank"" style=""color: rgb(118, 58, 199);"">Jamey Aebersold Jazz</a><span style=""color: rgb(29, 29, 29);"">&nbsp;and the&nbsp;</span><a href=""https://www.jazzartsfoundation.org/"" rel=""noopener noreferrer"" target=""_blank"" style=""color: rgb(118, 58, 199);"">Jazz Arts Foundation</a><span style=""color: rgb(29, 29, 29);"">. Registration suggested.</span></p>",{music},{}
"<p>The Choir will present five chorales from J. S. Bach’s&nbsp;<em>St. John Passion</em>&nbsp;to commemorate the 300<sup>th</sup>&nbsp;anniversary of this cultural monument. Interspersed will be a selection of other pieces contemplating themes of love and sacrifice by Jacobus Gallus Handl, John Ireland, Wolfgang Amadeus Mozart, and Maurice Duruflé. For the second half of the program, the ensemble will perform&nbsp;<em>The Courage for Love</em>, a five-movement work composed by the group’s new artistic director, Dr. Richard Waters, professor of music and director of choral activities at Eastern Kentucky University.&nbsp;Featuring the poetry of Wendell Berry,&nbsp;<em>The Courage for Love&nbsp;</em>was originally scored for choir, soloists, and chamber orchestra; the Kentucky Bach Choir’s performance will feature a new version for string quintet and piano. Dr. Curtis Streetman, who sang the bass solo for the work’s premiere in 2020, will return as the soloist for this performance.</p><p>&nbsp;</p><p>Discounted ticket prices (advance online) are&nbsp;$30 (general); $25 (seniors 65+); $10 students at&nbsp;<a href=""http://www.tinyurl.com/KyBachMarch2024"" rel=""noopener noreferrer"" target=""_blank"" style=""color: rgb(149, 79, 114);"">www.tinyurl.com/KyBachMarch2024</a>&nbsp;or&nbsp;at the door (general admission and seniors, respectively) $35/$30. (No student discounts at the door.)</p><p>&nbsp;</p><p>Sunday, March 3, 2024, 7:30 p.m. to 9:00 p.m.</p><p>First Presbyterian Church, 174 N. Mill St., Lexington, KY 40507</p><p>Email contact:&nbsp;<a href=""mailto:info@kentuckybachchoir.org"" rel=""noopener noreferrer"" target=""_blank"" style=""color: rgb(149, 79, 114);"">info@kentuckybachchoir.org</a></p><p><span style=""color: blue;"">&nbsp;</span></p><p>KBC Web page:&nbsp;<a href=""https://www.kentuckybachchoir.org/"" rel=""noopener noreferrer"" target=""_blank"" style=""color: rgb(17, 85, 204);"">https://www.kentuckybachchoir.org</a></p>","{music,bach}",{}
"<p><span style=""color: rgb(29, 29, 29);"">Live bluegrass the third Thursday of every month, October through April. This month: New South Tribute Band. Registration suggested.</span></p>",{music},{}
"<p>Concert Collaboration between the Ionian University (Corfu, Greece) and University of Kentucky Music Faculties</p><p>A cross-section of diverse musical offerings from both universities, featuring music for strings, voice, keyboard, winds, brass, percussion, and more!</p><p><br></p>",{music},{}
"<p><span style=""color: rgb(5, 5, 5);"">Live music with Christian Hall @ Twisted Cork!</span></p>",{music},{}
<p>Support TBA</p><p><em>INDOOR SHOW</em></p><p>All ages</p><p>Doors 7:00 PM</p>,{music},{}
